Date,Open,High,Low,Close,Volume,Market Cap
2022-05-21,702.63,711.96,684.26,697.0,46176,32184858.55
2022-05-22,663.92,679.18,654.71,669.92,51520,34514157.61
2022-05-23,650.88,655.93,648.55,655.8,35675,23395631.27
2022-05-24,660.59,667.4,646.67,655.64,28287,18545990.1
2022-05-25,691.57,712.36,673.84,692.03,10174,7040689.54
2022-05-26,675.72,690.96,669.19,682.18,44998,30696530.74
2022-05-27,683.97,696.26,675.91,687.15,63312,43504917.12
2022-05-28,689.42,692.96,681.09,687.32,22112,15198080.59
2022-05-29,707.62,724.0,696.76,711.59,85225,60645310.0
2022-05-30,748.76,769.27,756.54,762.63,54814,41802760.34
2022-05-31,750.9,767.62,747.89,752.51,95091,71557107.76
2022-06-01,742.02,749.94,732.65,743.22,60719,45127763.24
2022-06-02,764.65,776.32,766.62,764.61,43919,33580744.74
2022-06-03,785.04,788.51,765.69,778.74,83155,64756469.34
2022-06-04,816.45,833.95,804.29,816.18,81569,66574847.03
2022-06-05,829.57,840.4,820.12,828.36,51328,42517900.64
2022-06-06,826.95,838.61,812.98,821.67,80482,66129726.47
2022-06-07,834.04,844.53,824.58,833.98,34618,28870861.91
2022-06-08,867.34,865.8,850.6,856.66,44675,38271204.25
2022-06-09,867.25,883.38,862.64,873.57,28919,25262707.93
2022-06-10,879.54,890.36,875.46,884.21,14173,12531955.18
2022-06-11,909.12,918.71,895.48,906.05,36400,32980103.49
2022-06-12,936.2,936.48,920.71,929.93,60445,56209782.72
2022-06-13,957.07,968.64,949.84,958.08,80305,76938284.42
2022-06-14,966.5,985.83,960.16,971.55,47564,46210808.42
2022-06-15,977.51,986.63,954.8,968.71,55814,54067453.08
2022-06-16,968.18,982.96,964.77,972.14,89747,87246828.14
2022-06-17,998.47,1011.08,984.79,996.77,98791,98472120.44
2022-06-18,987.5,994.64,968.34,980.93,37962,37238196.26
2022-06-19,986.6,996.9,985.23,988.81,94892,93829867.47
2022-06-20,978.33,1001.98,966.56,981.44,95842,94063187.49
2022-06-21,979.75,989.63,962.23,982.52,80533,79124884.77
2022-06-22,1013.09,1019.04,999.02,1008.58,66184,66752129.43
2022-06-23,1018.21,1030.18,1003.76,1012.91,92912,94111128.93
2022-06-24,1014.5,1031.48,1005.4,1014.33,20578,20872981.57
2022-06-25,997.05,997.71,974.53,987.64,28624,28270140.95
2022-06-26,1003.22,1018.01,990.51,1003.06,49194,49344668.98
2022-06-27,1022.93,1025.35,1014.43,1016.47,10389,10560132.12
2022-06-28,1058.08,1067.79,1054.57,1060.24,77391,82052842.62
2022-06-29,1066.25,1058.52,1042.05,1054.58,23794,25092723.26
2022-06-30,1067.32,1073.08,1050.19,1059.46,68002,72045736.96
2022-07-01,1064.31,1079.1,1060.78,1064.95,45531,48488358.87
2022-07-02,1104.17,1104.16,1079.5,1097.0,62815,68908162.44
2022-07-03,1102.52,1106.94,1089.59,1095.6,14986,16418598.65
2022-07-04,1109.44,1124.93,1091.5,1101.68,42298,46598701.19
2022-07-05,1101.92,1130.07,1105.19,1114.33,11481,12793670.5
2022-07-06,1122.16,1124.06,1113.96,1118.57,66408,74281753.7
2022-07-07,1112.85,1125.15,1099.21,1110.14,79267,87997282.73
2022-07-08,1116.87,1120.04,1102.56,1114.52,26835,29908129.99
2022-07-09,1137.58,1132.02,1128.83,1136.49,37798,42957128.6
2022-07-10,1117.7,1126.36,1108.14,1116.46,74887,83608474.78
2022-07-11,1126.04,1137.44,1106.62,1119.62,29477,33003073.9
2022-07-12,1108.82,1123.11,1105.99,1106.12,27266,30159434.56
2022-07-13,1131.6,1142.41,1124.74,1130.52,96328,108900702.55
2022-07-14,1106.25,1107.85,1089.49,1100.56,95988,105640166.56
2022-07-15,1091.97,1102.31,1082.51,1089.88,53526,58336784.89
2022-07-16,1100.49,1106.58,1090.63,1097.92,21889,24032409.66
2022-07-17,1139.07,1137.16,1115.22,1129.73,34335,38789356.88
2022-07-18,1126.74,1144.23,1122.08,1128.92,21254,23994007.17
2022-07-19,1110.73,1125.68,1098.42,1118.31,96610,108040243.71
2022-07-20,1156.8,1172.07,1155.21,1156.44,21442,24796309.24
2022-07-21,1129.05,1135.02,1129.04,1127.98,56289,63492647.81
2022-07-22,1088.11,1104.79,1070.11,1084.5,63747,69133621.55
2022-07-23,1094.34,1095.6,1088.72,1093.8,47327,51766286.31
2022-07-24,1088.03,1089.48,1079.09,1084.26,26199,28406506.92
2022-07-25,1076.86,1073.56,1049.41,1064.33,82827,88155637.68
2022-07-26,1083.01,1079.08,1071.49,1079.0,10112,10910864.97
2022-07-27,1089.26,1081.52,1069.83,1084.38,97051,105239939.4
2022-07-28,1072.95,1073.72,1066.65,1073.6,29581,31758046.81
2022-07-29,1041.56,1057.03,1036.68,1048.49,69722,73102821.98
2022-07-30,1054.95,1075.11,1059.0,1066.44,26523,28285166.32
2022-07-31,1077.35,1091.61,1074.54,1079.94,76960,83112428.8
2022-08-01,1065.56,1087.47,1059.81,1078.46,29552,31870640.59
2022-08-02,1118.46,1127.39,1100.31,1115.89,20808,23219489.57
2022-08-03,1093.08,1102.74,1088.62,1094.99,82525,90364109.91
2022-08-04,1058.41,1078.55,1055.87,1064.98,33620,35804635.18
2022-08-05,1052.3,1064.61,1034.26,1051.64,10887,11449227.15
2022-08-06,1047.54,1059.6,1046.17,1051.23,41802,43943530.83
2022-08-07,1058.85,1069.26,1051.27,1056.6,95024,100402085.95
2022-08-08,1055.81,1061.32,1039.92,1052.27,91938,96743820.99
2022-08-09,1056.3,1062.2,1038.46,1059.81,96741,102527419.7
2022-08-10,1034.1,1049.81,1025.01,1035.28,36049,37320907.17
2022-08-11,1065.73,1070.12,1049.41,1064.66,87789,93465263.2
2022-08-12,1056.48,1077.98,1058.6,1063.51,94526,100529818.86
2022-08-13,1087.43,1097.98,1074.56,1086.36,17846,19387196.91
2022-08-14,1086.56,1103.29,1085.51,1093.72,56220,61488681.09
2022-08-15,1106.18,1103.97,1084.02,1103.35,56163,61967473.43
2022-08-16,1113.07,1132.94,1097.25,1115.25,13765,15351358.89
2022-08-17,1117.52,1132.88,1103.3,1124.7,91486,102894304.6
2022-08-18,1135.15,1151.23,1131.53,1138.05,55270,62900269.98
2022-08-19,1162.45,1174.57,1154.96,1165.14,85277,99359431.46
2022-08-20,1174.91,1178.21,1157.69,1169.57,98278,114942797.38
2022-08-21,1185.11,1195.21,1177.53,1184.25,32931,38998471.18
2022-08-22,1178.17,1193.09,1172.3,1182.95,99116,117249598.77
2022-08-23,1220.5,1220.92,1197.71,1212.26,65633,79563974.37
2022-08-24,1202.36,1208.95,1191.98,1199.23,90702,108772359.29
2022-08-25,1234.06,1247.88,1229.26,1235.75,61913,76508779.36
2022-08-26,1227.67,1247.93,1229.29,1235.44,35991,44464844.95
2022-08-27,1205.2,1217.54,1204.05,1207.33,64845,78289180.32
2022-08-28,1209.29,1223.49,1196.12,1210.39,65312,79052993.58
2022-08-29,1199.11,1205.15,1190.8,1197.27,20561,24617047.82
2022-08-30,1217.62,1235.71,1208.64,1214.58,26901,32673466.8
2022-08-31,1206.06,1219.46,1189.38,1202.03,72875,87597891.6
2022-09-01,1185.55,1207.42,1183.66,1193.61,35917,42870736.6
2022-09-02,1157.36,1156.61,1148.94,1156.31,72120,83393430.88
2022-09-03,1146.97,1160.8,1133.72,1147.77,11988,13759452.11
2022-09-04,1113.18,1108.11,1092.62,1099.79,24256,26676535.13
2022-09-05,1068.94,1073.72,1069.5,1068.61,97728,104433424.42
2022-09-06,1081.21,1092.51,1067.66,1084.32,38230,41453608.18
2022-09-07,1101.09,1106.2,1094.68,1100.54,69778,76793300.85
2022-09-08,1109.5,1122.08,1103.14,1109.55,55833,61949314.32
2022-09-09,1080.76,1108.79,1084.28,1090.71,32625,35584317.81
2022-09-10,1092.29,1104.38,1079.95,1090.25,42088,45886561.2
2022-09-11,1089.13,1114.49,1082.05,1090.68,89650,97779532.05
2022-09-12,1067.88,1070.25,1053.07,1068.01,51167,54647046.12
2022-09-13,1094.21,1106.05,1080.36,1098.58,81291,89304784.95
2022-09-14,1111.16,1121.91,1110.02,1116.63,75303,84085490.95
2022-09-15,1117.1,1128.86,1107.4,1112.71,86361,96094697.87
2022-09-16,1119.29,1122.64,1106.36,1113.75,98229,109402267.1
2022-09-17,1120.51,1129.36,1106.22,1118.41,14117,15788661.57
2022-09-18,1069.03,1091.25,1068.66,1078.08,70710,76231043.27
2022-09-19,1076.05,1076.36,1066.14,1073.64,77054,82727990.25
2022-09-20,1051.52,1067.39,1056.98,1060.5,40949,43426285.88
2022-09-21,1037.66,1055.95,1042.01,1040.96,32547,33880270.24
2022-09-22,1040.17,1043.1,1030.87,1035.84,91882,95175276.25
2022-09-23,1075.58,1073.73,1055.97,1072.3,78136,83784934.59
2022-09-24,1087.9,1091.1,1073.43,1085.61,74619,81007359.48
2022-09-25,1081.25,1083.26,1065.65,1074.69,71842,77207840.24
2022-09-26,1089.44,1097.47,1072.99,1086.64,36990,40194854.9
2022-09-27,1105.03,1124.77,1111.57,1115.13,26193,29208553.6
2022-09-28,1132.27,1141.05,1123.84,1134.12,40109,45488455.13
2022-09-29,1135.61,1150.51,1134.75,1135.81,29233,33203236.23
2022-09-30,1122.58,1132.73,1111.64,1123.37,91730,103047167.71
2022-10-01,1134.75,1148.89,1126.54,1137.84,44510,50645224.44
2022-10-02,1141.06,1153.4,1134.79,1146.21,11306,12959038.33
2022-10-03,1176.62,1182.16,1148.77,1164.61,13849,16128722.79
2022-10-04,1175.87,1185.86,1163.94,1177.82,22360,26335971.24
2022-10-05,1211.07,1209.68,1195.35,1199.31,55800,66921347.31
2022-10-06,1183.4,1204.28,1173.19,1189.1,46963,55843825.18
2022-10-07,1219.24,1227.35,1207.0,1215.95,64330,78222094.15
2022-10-08,1221.55,1231.68,1220.25,1220.4,61707,75307375.13
2022-10-09,1257.8,1262.54,1252.95,1262.41,28689,36217214.1
2022-10-10,1246.79,1262.53,1235.89,1249.12,39084,48820759.67
2022-10-11,1284.27,1294.62,1279.41,1284.34,50387,64714201.11
2022-10-12,1284.58,1301.51,1272.14,1288.8,84816,109310981.36
2022-10-13,1274.99,1287.19,1270.89,1276.27,12642,16134644.04
2022-10-14,1255.27,1274.3,1259.5,1267.1,52137,66062549.98
2022-10-15,1264.75,1275.66,1254.51,1261.19,89832,113295076.21
2022-10-16,1276.31,1281.16,1268.72,1270.17,65561,83273727.97
2022-10-17,1283.4,1284.68,1276.09,1281.13,72260,92574340.15
2022-10-18,1281.48,1286.7,1263.71,1270.15,25438,32310188.32
2022-10-19,1273.58,1273.01,1260.82,1270.17,58442,74231119.41
2022-10-20,1319.23,1328.02,1318.52,1313.51,12994,17067784.58
2022-10-21,1354.76,1366.0,1334.98,1348.56,11813,15930581.88
2022-10-22,1344.04,1362.26,1344.26,1357.79,94381,128149585.47
2022-10-23,1361.17,1368.44,1343.14,1359.05,65276,88713357.51
2022-10-24,1355.04,1370.87,1359.41,1361.95,51243,69790443.58
2022-10-25,1368.82,1383.87,1366.19,1374.72,72912,100233667.38
2022-10-26,1349.73,1373.92,1340.06,1354.77,70272,95202066.0
2022-10-27,1348.55,1354.64,1334.98,1350.12,52051,70274979.15
2022-10-28,1320.5,1325.71,1299.85,1317.25,88854,117042582.41
2022-10-29,1327.9,1343.25,1315.22,1325.73,92736,122942946.77
2022-10-30,1339.11,1347.56,1329.45,1339.17,75618,101265693.75
2022-10-31,1333.62,1335.33,1327.8,1330.01,11920,15853727.82
2022-11-01,1365.91,1373.31,1346.67,1361.99,87219,118791445.8
2022-11-02,1340.19,1352.0,1330.28,1337.98,86872,116232576.82
2022-11-03,1300.57,1317.22,1299.02,1309.19,91132,119308888.7
2022-11-04,1310.48,1326.95,1304.34,1314.18,12093,15892338.64
2022-11-05,1335.75,1338.74,1337.59,1335.62,22905,30592345.18
2022-11-06,1373.46,1373.19,1363.85,1369.8,34351,47053903.75
2022-11-07,1354.48,1368.92,1348.85,1361.12,40981,55780038.99
2022-11-08,1383.14,1396.14,1373.44,1383.19,83903,116054053.63
2022-11-09,1375.09,1396.73,1370.61,1382.92,80821,111769217.03
2022-11-10,1385.1,1384.06,1366.05,1379.97,92289,127356090.08
2022-11-11,1399.36,1411.77,1392.26,1398.14,94021,131454861.17
2022-11-12,1404.96,1422.52,1404.27,1411.69,88513,124952923.72
2022-11-13,1373.9,1386.27,1371.37,1380.66,29874,41245903.55
2022-11-14,1412.63,1414.02,1396.83,1410.69,60931,85954937.63
2022-11-15,1445.67,1449.94,1429.97,1438.79,17674,25429260.48
2022-11-16,1421.3,1443.23,1425.69,1426.78,60516,86343237.13
2022-11-17,1439.13,1445.38,1426.19,1435.2,70686,101448524.85
2022-11-18,1442.87,1450.91,1431.91,1445.58,79212,114507305.74
2022-11-19,1455.41,1451.95,1434.51,1451.29,12426,18033776.3
2022-11-20,1444.2,1458.44,1429.38,1440.79,78498,113098949.72
2022-11-21,1428.63,1443.06,1425.29,1427.86,39943,57032819.95
2022-11-22,1418.67,1439.35,1419.88,1427.84,76395,109080150.86
2022-11-23,1455.2,1469.19,1439.42,1451.8,54816,79581797.07
2022-11-24,1465.68,1474.29,1448.84,1463.17,14138,20686307.28
2022-11-25,1458.31,1463.6,1443.72,1456.26,85945,125158128.86
2022-11-26,1473.17,1484.97,1463.45,1472.19,14017,20635720.62
2022-11-27,1411.33,1421.57,1401.43,1415.72,20451,28952921.0
2022-11-28,1444.61,1444.22,1432.4,1439.2,72956,104998044.92
2022-11-29,1409.39,1418.76,1393.98,1404.9,20278,28488614.28
2022-11-30,1392.78,1412.43,1384.4,1398.15,53764,75170338.17
2022-12-01,1382.83,1379.89,1363.38,1376.26,11134,15323282.75
2022-12-02,1351.53,1354.68,1337.87,1350.87,72943,98536271.29
2022-12-03,1375.23,1382.36,1361.71,1374.58,64318,88410445.96
2022-12-04,1364.85,1372.17,1360.97,1365.73,70128,95775859.69
2022-12-05,1372.77,1385.54,1363.07,1373.16,98056,134646509.42
2022-12-06,1379.58,1382.96,1367.27,1372.72,31869,43747242.35
2022-12-07,1387.93,1398.59,1374.21,1382.76,15039,20795353.45
2022-12-08,1389.86,1396.38,1380.64,1384.8,31281,43317871.05
2022-12-09,1360.56,1366.42,1347.91,1359.64,20442,27793726.32
2022-12-10,1384.51,1380.61,1379.89,1380.06,83788,115632772.76
2022-12-11,1366.52,1381.59,1357.6,1370.69,37586,51518698.5
2022-12-12,1342.97,1341.51,1329.98,1340.06,63053,84494606.22
2022-12-13,1331.23,1338.71,1312.48,1331.99,60489,80571019.73
2022-12-14,1352.21,1368.9,1353.53,1362.51,93104,126855109.52
2022-12-15,1372.08,1387.47,1371.04,1380.01,96346,132958848.47
2022-12-16,1370.23,1376.96,1360.13,1373.54,77087,105882167.48
2022-12-17,1369.13,1373.43,1357.79,1367.06,22625,30929642.16
2022-12-18,1357.81,1376.85,1349.75,1361.12,44397,60429791.41
2022-12-19,1400.2,1418.87,1388.19,1403.16,68671,96356281.25
2022-12-20,1415.11,1428.96,1402.63,1411.3,76897,108524503.46
2022-12-21,1417.62,1430.45,1404.42,1420.4,36149,51345960.34
2022-12-22,1448.16,1452.86,1439.9,1441.5,70030,100948488.47
2022-12-23,1452.6,1462.58,1428.76,1446.78,79906,115606343.53
2022-12-24,1442.21,1444.75,1441.04,1442.1,15283,22039590.11
2022-12-25,1442.44,1452.7,1421.91,1438.67,17610,25335003.7
2022-12-26,1440.83,1454.25,1437.07,1437.74,53326,76668890.96
2022-12-27,1436.27,1443.05,1417.59,1437.49,24924,35828124.13
2022-12-28,1456.86,1469.46,1441.74,1452.55,86162,125154401.22
2022-12-29,1459.13,1474.38,1448.81,1454.09,10869,15804465.72
2022-12-30,1464.48,1483.13,1449.91,1469.24,11014,16182201.21
2022-12-31,1468.89,1481.1,1463.57,1468.12,20103,29513715.44
2023-01-01,1470.91,1474.6,1461.33,1470.2,92522,136025625.34
2023-01-02,1434.98,1446.08,1407.71,1430.73,43458,62176821.6
2023-01-03,1447.34,1454.43,1437.58,1449.56,92409,133952405.95
2023-01-04,1454.0,1468.84,1457.12,1456.99,33248,48442001.58
2023-01-05,1478.3,1489.81,1468.82,1477.45,99160,146503956.26
2023-01-06,1425.93,1413.54,1411.83,1420.03,53516,75994059.84
2023-01-07,1456.3,1474.32,1451.35,1462.29,39061,57118608.53
2023-01-08,1454.88,1483.11,1450.22,1460.0,34170,49888225.21
2023-01-09,1480.06,1482.21,1469.94,1482.66,18024,26723543.04
2023-01-10,1460.65,1472.1,1460.01,1462.37,92214,134850643.74
2023-01-11,1466.29,1475.39,1467.86,1475.12,95947,141533506.9
2023-01-12,1462.04,1460.08,1442.99,1454.55,53803,78259338.86
2023-01-13,1441.93,1442.93,1436.39,1442.58,29296,42261766.94
2023-01-14,1479.96,1492.16,1465.88,1481.36,96664,143194056.44
2023-01-15,1486.16,1492.01,1471.76,1478.05,28257,41765118.76
2023-01-16,1486.48,1494.94,1472.18,1482.89,22855,33891535.51
2023-01-17,1498.12,1506.14,1491.32,1500.8,95178,142842671.68
2023-01-18,1512.03,1518.16,1506.28,1511.21,30025,45374040.98
2023-01-19,1514.51,1526.08,1504.41,1514.72,14458,21899779.4
2023-01-20,1529.76,1528.02,1519.08,1522.52,73610,112072424.13
2023-01-21,1570.25,1574.44,1563.3,1571.08,80843,127011192.48
2023-01-22,1563.22,1579.24,1560.28,1570.43,93961,147559382.39
2023-01-23,1565.57,1580.23,1572.09,1574.95,59831,94231085.16
2023-01-24,1603.84,1608.53,1583.35,1596.47,53427,85294458.16
2023-01-25,1615.13,1635.57,1607.78,1619.08,48506,78534988.42
2023-01-26,1646.67,1666.31,1630.66,1643.32,15668,25747513.0
2023-01-27,1656.95,1668.28,1646.58,1656.59,57195,94748838.01
2023-01-28,1632.15,1647.46,1629.99,1634.23,83233,136022109.12
2023-01-29,1666.1,1674.4,1657.4,1667.4,34417,57386959.37
2023-01-30,1652.89,1652.29,1631.86,1644.97,91982,151308058.13
2023-01-31,1644.29,1667.95,1647.48,1651.53,20751,34270844.2
2023-02-01,1635.01,1645.56,1632.5,1636.94,56218,92025596.41
2023-02-02,1640.69,1646.52,1627.39,1636.16,17352,28390632.25
2023-02-03,1636.82,1659.35,1635.09,1643.23,89052,146333302.86
2023-02-04,1656.75,1658.82,1640.24,1650.16,98835,163093708.54
2023-02-05,1663.56,1676.6,1650.56,1659.1,38927,64583781.09
2023-02-06,1693.23,1704.74,1681.07,1691.87,51094,86444615.62
2023-02-07,1698.93,1713.72,1685.34,1701.44,64122,109100043.02
2023-02-08,1690.0,1703.82,1684.37,1697.06,39493,67022056.15
2023-02-09,1720.38,1729.39,1706.56,1716.84,83539,143423381.1
2023-02-10,1754.88,1748.99,1736.67,1741.13,41707,72617426.25
2023-02-11,1717.81,1729.43,1710.69,1717.08,78814,135329994.91
2023-02-12,1720.4,1739.02,1715.32,1729.53,17296,29913927.68
2023-02-13,1746.34,1758.89,1736.39,1744.05,35398,61735956.71
2023-02-14,1742.9,1748.44,1733.44,1738.6,45842,79700939.86
2023-02-15,1762.03,1786.8,1746.12,1766.61,23261,41093231.04
2023-02-16,1760.89,1772.74,1746.49,1764.11,86709,152964549.37
2023-02-17,1763.39,1774.45,1757.75,1767.13,66704,117874332.48
2023-02-18,1761.51,1775.89,1759.58,1764.16,77173,136145825.32
2023-02-19,1764.11,1780.36,1751.36,1764.98,41781,73742443.09
2023-02-20,1739.25,1758.9,1736.0,1743.55,23652,41238445.54
2023-02-21,1709.07,1726.08,1700.81,1715.25,15103,25905405.98
2023-02-22,1748.51,1759.33,1740.08,1747.64,35500,62041188.88
2023-02-23,1730.29,1742.9,1712.97,1731.2,45529,78819800.08
2023-02-24,1709.69,1716.48,1704.47,1711.87,28452,48706183.55
2023-02-25,1669.72,1684.42,1647.48,1669.3,59393,99144987.14
2023-02-26,1649.42,1660.74,1646.05,1657.03,41174,68226347.85
2023-02-27,1632.38,1635.68,1614.14,1631.06,74450,121432656.45
2023-02-28,1662.33,1674.68,1657.1,1664.4,45436,75623838.31
2023-03-01,1686.3,1693.5,1681.66,1685.1,57406,96734842.63
2023-03-02,1673.84,1685.82,1673.37,1671.84,73059,122142728.74
2023-03-03,1723.04,1729.62,1701.0,1717.39,25954,44573025.09
2023-03-04,1738.04,1748.21,1727.18,1737.52,92722,161106411.05
2023-03-05,1736.86,1735.9,1727.76,1731.52,22356,38709956.19
2023-03-06,1680.43,1692.17,1665.45,1682.04,12187,20498974.42
2023-03-07,1726.98,1738.09,1712.58,1728.35,87243,150786874.36
2023-03-08,1700.61,1712.17,1684.15,1701.06,45098,76714563.54
2023-03-09,1672.53,1676.51,1665.35,1668.66,31225,52103770.03
2023-03-10,1692.76,1702.22,1673.37,1689.61,13606,22988792.49
2023-03-11,1739.58,1747.17,1726.98,1738.9,67620,117584554.74
2023-03-12,1760.95,1779.23,1749.95,1767.09,42828,75680822.53
2023-03-13,1781.93,1792.85,1766.15,1778.87,36489,64909029.1
2023-03-14,1786.95,1798.59,1780.4,1791.26,24387,43683475.85
2023-03-15,1804.25,1814.97,1792.53,1808.83,79463,143734983.51
2023-03-16,1818.82,1836.89,1810.25,1824.51,81832,149303108.44
2023-03-17,1830.22,1834.03,1815.22,1830.63,12591,23049480.7
2023-03-18,1839.27,1848.77,1825.66,1833.22,58516,107272437.1
2023-03-19,1827.64,1842.52,1823.33,1832.46,72061,132049160.83
2023-03-20,1826.28,1827.31,1816.55,1817.88,76736,139497171.71
2023-03-21,1817.32,1825.5,1805.57,1812.77,91257,165428027.21
2023-03-22,1772.09,1791.83,1765.46,1779.41,71753,127678126.93
2023-03-23,1776.03,1787.98,1765.12,1777.94,94774,168502949.63
2023-03-24,1753.47,1773.07,1753.57,1758.67,21087,37085139.12
2023-03-25,1740.43,1743.74,1720.69,1737.1,40816,70901526.17
2023-03-26,1736.26,1754.76,1716.33,1741.2,33408,58169981.91
2023-03-27,1761.43,1774.15,1764.05,1769.54,10136,17936049.5
2023-03-28,1786.78,1800.96,1779.43,1788.41,27413,49025561.31
2023-03-29,1763.34,1765.86,1750.6,1757.5,69500,122145939.81
2023-03-30,1737.24,1741.65,1728.68,1738.2,94514,164284515.9
2023-03-31,1759.51,1768.8,1746.15,1757.52,66358,116625405.85
2023-04-01,1740.55,1748.2,1731.86,1738.37,76197,132458476.03
2023-04-02,1726.81,1736.66,1725.76,1734.38,42854,74324948.55
2023-04-03,1741.38,1745.31,1735.44,1745.88,86240,150564434.98
2023-04-04,1727.04,1736.25,1714.65,1727.01,26322,45458360.9
2023-04-05,1726.83,1747.71,1712.29,1729.62,16968,29348152.29
2023-04-06,1711.96,1715.04,1693.51,1703.44,37518,63909554.62
2023-04-07,1685.77,1698.57,1684.72,1691.91,61925,104771513.58
2023-04-08,1694.26,1714.21,1685.32,1698.81,69848,118658161.39
2023-04-09,1668.9,1681.98,1655.44,1667.45,11700,19509112.95
2023-04-10,1673.62,1693.11,1667.72,1676.76,33199,55666590.77
2023-04-11,1662.4,1690.28,1664.44,1676.86,54589,91538235.55
2023-04-12,1698.09,1702.84,1680.33,1688.41,42115,71107475.13
2023-04-13,1688.02,1707.05,1686.04,1693.39,71934,121812343.01
2023-04-14,1723.98,1728.79,1720.67,1721.17,64316,110698974.27
2023-04-15,1717.91,1725.99,1715.82,1724.18,15520,26759237.45
2023-04-16,1711.77,1723.48,1714.9,1716.09,46455,79720940.49
2023-04-17,1710.92,1734.56,1712.23,1719.04,96465,165826760.44
2023-04-18,1726.7,1738.5,1717.5,1730.4,51605,89297367.87
2023-04-19,1728.66,1741.15,1729.4,1731.88,24955,43219032.25
2023-04-20,1732.53,1737.36,1724.14,1733.19,54049,93677213.63
2023-04-21,1717.79,1726.9,1709.32,1719.65,23917,41128885.12
2023-04-22,1699.69,1716.85,1698.09,1706.89,80293,137051531.82
2023-04-23,1676.72,1691.8,1671.75,1679.34,88581,148757665.08
2023-04-24,1722.07,1722.54,1703.21,1714.83,74925,128483793.81
2023-04-25,1697.1,1697.81,1678.13,1690.45,80269,135691117.8
2023-04-26,1679.38,1691.31,1667.09,1677.1,40954,68683818.83
2023-04-27,1666.54,1674.85,1655.36,1663.23,82617,137410954.67
2023-04-28,1691.93,1693.87,1667.3,1681.63,51458,86533165.07
2023-04-29,1679.08,1693.87,1672.78,1676.23,99037,166008598.66
2023-04-30,1704.9,1709.16,1688.25,1701.68,31113,52944460.2
2023-05-01,1680.89,1698.47,1676.61,1688.71,53939,91087495.46
2023-05-02,1689.23,1707.55,1683.8,1694.79,39345,66681629.6
2023-05-03,1678.42,1684.23,1668.64,1678.59,56313,94526215.33
2023-05-04,1717.95,1733.13,1721.44,1721.99,79166,136322982.48
2023-05-05,1693.75,1708.85,1681.8,1698.74,57861,98290624.34
2023-05-06,1701.02,1729.32,1691.24,1705.43,59298,101128793.45
2023-05-07,1711.49,1729.11,1713.42,1718.61,57221,98340525.59
2023-05-08,1723.43,1743.17,1713.59,1727.38,54942,94905985.68
2023-05-09,1725.88,1738.33,1713.24,1724.18,13453,23195383.16
2023-05-10,1731.06,1726.3,1715.0,1722.08,64935,111823447.58
2023-05-11,1727.44,1725.71,1707.5,1723.46,53370,91981009.19
2023-05-12,1724.2,1732.25,1713.17,1721.02,18328,31542836.31
2023-05-13,1732.68,1757.08,1724.02,1740.8,25534,44449500.04
2023-05-14,1786.1,1796.95,1772.84,1785.51,95280,170123111.39
2023-05-15,1774.52,1785.25,1760.07,1774.86,94925,168478320.74
2023-05-16,1749.41,1756.54,1735.07,1747.96,46320,80965560.53
2023-05-17,1744.89,1750.08,1734.03,1746.7,59170,103351973.34
2023-05-18,1807.1,1803.99,1787.71,1798.79,90201,162252629.46
2023-05-19,1783.48,1785.1,1776.85,1783.22,18640,33239150.07
2023-05-20,1817.25,1820.98,1806.19,1816.5,40049,72748950.1
2023-05-21,1840.74,1857.92,1835.97,1850.55,15618,28901929.85
2023-05-22,1839.45,1853.86,1826.38,1839.98,66053,121536251.34
2023-05-23,1857.61,1859.64,1839.35,1851.86,11920,22074176.62
2023-05-24,1887.71,1896.21,1885.41,1884.93,53937,101667382.42
2023-05-25,1867.07,1888.52,1868.91,1877.85,79724,149709381.15
2023-05-26,1872.03,1886.77,1865.87,1874.27,22207,41622007.72
2023-05-27,1871.8,1867.97,1858.66,1863.14,75774,141177616.35
2023-05-28,1842.59,1858.64,1828.83,1843.35,42972,79212241.64
2023-05-29,1832.47,1833.82,1830.99,1830.86,20799,38080055.51
2023-05-30,1814.98,1814.64,1792.7,1806.88,81088,146516375.94
2023-05-31,1807.29,1817.96,1791.42,1808.06,38916,70362571.36
2023-06-01,1797.12,1806.96,1784.21,1793.16,80463,144283300.29
2023-06-02,1800.4,1815.24,1788.71,1798.34,86700,155915994.69
2023-06-03,1770.85,1781.56,1752.88,1767.72,47158,83362192.87
2023-06-04,1776.73,1791.92,1768.66,1774.84,94607,167912167.81
2023-06-05,1789.27,1797.86,1778.71,1792.01,81696,146399992.59
2023-06-06,1750.4,1768.59,1747.22,1752.63,71510,125330900.05
2023-06-07,1756.34,1775.71,1756.7,1760.62,68692,120940215.63
2023-06-08,1777.47,1783.69,1774.19,1785.67,71744,128111044.52
2023-06-09,1768.2,1770.87,1752.11,1761.98,25810,45476608.0
2023-06-10,1795.98,1808.94,1794.53,1795.93,15126,27165202.93
2023-06-11,1810.78,1812.23,1787.73,1804.81,40009,72208567.91
2023-06-12,1799.03,1795.78,1783.28,1791.21,10192,18255990.7
2023-06-13,1790.86,1811.16,1778.04,1790.59,46413,83106769.58
2023-06-14,1795.69,1812.81,1784.23,1802.26,22816,41120342.16
2023-06-15,1803.3,1814.97,1793.04,1804.28,49082,88557628.92
